FECHA,DIA,HORA,BARRIO,MES,ZONA,CLASE_DE_SITIO,ARMA_EMPLEADA,MOVIL_VICTIMA,MOVIL_AGRESOR,EDAD,ESTADO_CIVIL,PAIS_NACIMIENTO,CLASE_EMPLEADO,PROFESION,ESCOLARIDAD,GENERO
2018-09-15,Sábado,00:53:00,GIBRALTAR E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-16,Domingo,18:10:00,SANTA FE E-7,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-16,Domingo,00:50:00,MOLINOS DEL SUR E-18,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,58.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,FEMENINO
2018-09-16,Domingo,00:34:00,ALFONSO LOPEZ E-5,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-16,Domingo,04:03:00,MEISSEN E-19,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-16,Domingo,03:41:00,DINDALITO E-8,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-16,Domingo,06:23:00,SAN BERNARDINO E-7,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-17,Lunes,17:00:00,VISTA HERMOSA E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-17,Lunes,01:05:00,SAN PEDRO DE TIBABUYES E-11,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-17,Lunes,01:05:00,SAN PEDRO DE TIBABUYES E-11,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-17,Lunes,11:35:00,VISTA HERMOSA E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,59.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-17,Lunes,21:03:00,CANDELARIA III-IV E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-17,Lunes,15:56:00,MIRADOR - NUTIBARA E-19,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-18,Martes,20:45:00,BARRANQUITOS E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-18,Martes,12:06:00,TUNJUELITO E-6,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,VENEZUELA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-19,Miércoles,10:00:00,VOTO NACIONAL E-14,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-19,Miércoles,21:30:00,VILLA ANDRES E-8,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,56.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-20,Jueves,12:45:00,LAS MARGARITAS E-7,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,36.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,FEMENINO
2018-09-21,Viernes,13:07:00,FONTIBON CENTRO E-9,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,PASAJERO MOTOCICLETA,38.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-22,Sábado,06:35:00,FERROCAJA E-9,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52.0,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-22,Sábado,20:58:00,LA ESTANCIA E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-22,Sábado,22:01:00,QUIBA E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-23,Domingo,05:00:00,SAN BERNARDINO XVIII E-7,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-23,Domingo,15:50:00,SANTA LIBRADA E-5,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-23,Domingo,05:50:00,RAMAJAL E-4,sep.,URBANA,SALON COMUNAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-23,Domingo,10:50:00,LUCERO ALTO E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-23,Domingo,05:35:00,SANTA BARBARA E-3,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-23,Domingo,14:43:00,PATIO BONITO I E-8,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-24,Lunes,21:49:00,SANTA RITA E-11,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,FEMENINO
2018-09-24,Lunes,21:49:00,SANTA RITA E-11,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,FEMENINO
2018-09-24,Lunes,04:11:00,TRES ESQUINAS E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO TAXI,38.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-25,Martes,21:41:00,NACIONES UNIDAS E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-26,Miércoles,03:00:00,MADELENA I Y II SECTOR E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR TAXI,A PIE,53.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-27,Jueves,23:30:00,SAN JOSE SUR E-18,sep.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,67.0,SOLTERO,COLOMBIA,PENSIONADO,-,SECUNDARIA,MASCULINO
2018-09-27,Jueves,23:10:00,QUIROGA IHS ETAPA E-18,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-28,Viernes,13:30:00,LOS AZAFRANES E-10,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-28,Viernes,08:30:00,VEREDA PASQUILLA E-19,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-28,Viernes,05:25:00,MARCO FIDEL SUAREZ E-18,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-29,Sábado,21:50:00,SAN BLAS E-4,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2018-09-29,Sábado,21:50:00,SAN BLAS E-4,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-29,Sábado,22:04:00,TRINIDAD GALAN E-16,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-29,Sábado,06:13:00,ANDALUCIA E-7,sep.,URBANA,DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-09-30,Domingo,18:00:00,LISBOA E-11,sep.,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,2.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,FEMENINO
2018-09-30,Domingo,18:30:00,EL UVAL E-5,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-30,Domingo,05:40:00,BOSQUE DE SAN CARLOS E-18,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-30,Domingo,05:40:00,BOSQUE DE SAN CARLOS E-18,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-30,Domingo,22:26:00,SAN JOSE DE MARYLAND E-7,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-30,Domingo,19:59:00,LA LIBERTAD E-7,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-09-30,Domingo,02:06:00,JERUSALEN E-19,sep.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-09-30,Domingo,03:12:00,PUENTE GRANDE E-9,sep.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2018-10-01,Lunes,19:30:00,OLAYA E-18,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2018-10-01,Lunes,15:30:00,ACIP E-8,oct.,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,66.0,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,MASCULINO
2018-10-01,Lunes,18:13:00,CENTENARIO E-9,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,MASCULINO
2018-10-01,Lunes,18:13:00,CENTENARIO E-9,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,SOLTERO,COLOMBIA,DELINCUENCIA,-,SUPERIOR,MASCULINO
2018-10-01,Lunes,03:57:00,MARIA PAZ E-8,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2018-10-02,Martes,22:45:00,GRAN YOMASA E-5,oct.,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,55.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-10-03,Miércoles,22:03:00,CIUDAD DE CALI E-8,oct.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-03,Miércoles,00:11:00,MILLAN LOS SAUCES E-19,oct.,URBANA,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,21.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,MASCULINO
2018-10-05,Viernes,16:14:00,ALQUERIAS DE LA FRAGUA E-8,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-06,Sábado,04:00:00,LA ESPERANZA E-12,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-06,Sábado,02:04:00,VILLA GLORIA E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-06,Sábado,10:31:00,ARABIA E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,MASCULINO
2018-10-06,Sábado,03:42:00,VILLA HERMOSA E-5,oct.,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,53.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-07,Domingo,21:10:00,SAN RAFAEL SUR E-19,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-07,Domingo,23:40:00,LOS ALPES E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-07,Domingo,14:10:00,QUIBA E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-10-07,Domingo,21:58:00,BARRANQUILLITA E-5,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-07,Domingo,17:08:00,KASANDRA E-9,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-07,Domingo,03:21:00,EL RESTREPO E-15,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-07,Domingo,04:13:00,JUAN REY E-4,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-08,Lunes,19:55:00,RECUERDO E-7,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2018-10-08,Lunes,13:17:00,ARBORIZADORA ALTA E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-09,Martes,07:49:00,JUAN PABLO II E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,SOLTERO,VENEZUELA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-10,Miércoles,23:04:00,CANTALEJO E-11,oct.,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,FEMENINO
2018-10-13,Sábado,20:39:00,JUAN PABLO II E-19,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,FEMENINO
2018-10-14,Domingo,18:20:00,EL TROPEZON E-7,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-14,Domingo,03:10:00,LIBERTADORES E-4,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-14,Domingo,04:50:00,EL RAMAJAL E-4,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-14,Domingo,21:43:00,LAS LOMAS E-18,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-14,Domingo,21:27:00,CANDELARIA III-IV E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-14,Domingo,17:32:00,LA GRAN COLOMBIA E-4,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-15,Lunes,22:00:00,VILLA DE ZARZAMORA E-8,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,58.0,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,MASCULINO
2018-10-15,Lunes,03:30:00,MILLAN LOS SAUCES E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-15,Lunes,19:12:00,SAN LUIS ALTOS DEL CABO E-2,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-15,Lunes,01:03:00,LA LIBERTAD E-7,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-16,Martes,20:42:00,LAS BRISAS E-8,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-10-16,Martes,11:56:00,SANTA FE E-14,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2018-10-16,Martes,23:51:00,CANDELARIA LA NUEVA I SECTOR E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-10-17,Miércoles,21:30:00,LAS COLINAS E-18,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-17,Miércoles,19:24:00,DANUBIO AZUL E-5,oct.,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,44.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-17,Miércoles,02:18:00,SAN FRANCISCO E-19,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2018-10-18,Jueves,03:31:00,CANDELARIA III-IV E-19,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-19,Viernes,19:40:00,GUADALUPE E-8,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-19,Viernes,14:35:00,SANTA FE E-14,oct.,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-10-20,Sábado,22:30:00,ORQUIDEAS E-11,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-10-20,Sábado,05:50:00,COLOMBIA E-12,oct.,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,61.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-20,Sábado,21:25:00,CIUDAD GALAN E-8,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-10-20,Sábado,21:55:00,VILLA ANITA USME E-5,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2018-10-20,Sábado,00:14:00,QUINTA MUTIS E-12,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-10-20,Sábado,05:38:00,LA PENINSULA E-4,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2018-10-21,Domingo,22:00:00,QUIBA E-19,oct.,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-21,Domingo,01:39:00,LAGOS DE CASTILLA E-8,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2018-10-21,Domingo,00:21:00,SANTA ROSA DE LIMA E-3,oct.,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,90.0,VIUDO,COLOMBIA,AMA DE CASA,-,PRIMARIA,FEMENINO
2018-10-22,Lunes,23:30:00,SAN BLAS E-4,oct.,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,34.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-22,Lunes,21:15:00,SAN BERNARDO E-3,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2018-10-22,Lunes,21:15:00,SAN BERNARDO E-3,oct.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49.0,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,FEMENINO
2018-10-22,Lunes,18:40:00,GRAN YOMASA E-5,oct.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,63.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2018-10-22,Lunes,20:37:00,EL PARAISO E-19,oct.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10.0,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,FEMENINO
